longdist;internat;local;int_disc;billtype;pay;age;gender;marital;children;income;churn
21,54;0;12,13;Да;Бесплатный;CC;26;Женский;Женат;1;68200;Остается
0;0;3,51;Нет;Бесплатный;CC;50;Женский;Одинокий;0;44785,4;Уходит
14,9;0;26,57;Нет;Бюджетный;Auto;93;Мужской;Одинокий;1;28485,7;Остается
26,22;0;19,72;Да;Бюджетный;CC;29;Мужской;Женат;0;97996,9;Остается
23,25;0;10,62;Нет;Бесплатный;CC;46;Мужской;Одинокий;0;14865,8;Остается
21,98;0;80,05;Нет;Бесплатный;Auto;38;Мужской;Женат;0;82003,9;Остается
11,53;0;7,04;Нет;Бесплатный;CH;23;Мужской;Женат;2;25672,6;Уходит
26,28;0;71,93;Да;Бесплатный;CC;55;Женский;Одинокий;0;95489,4;Уходит
13,11;0;55,16;Да;Бесплатный;CC;81;Женский;Женат;1;71668,2;Уходит
17,39;0;41,49;Нет;Бесплатный;Auto;58;Мужской;Одинокий;2;12160,7;Остается
0;0;1,97;Да;Бюджетный;CC;90;Мужской;Женат;0;56894,8;Уходит
0,27;0;25,79;Нет;Бесплатный;CC;70;Мужской;Одинокий;2;14799,8;Остается
12,46;0;65,4;Да;Бюджетный;CC;33;Мужской;Женат;1;78877,5;Остается
0;0;4,76;Нет;Бесплатный;CC;27;Женский;Женат;0;50290,7;Уходит
0;0;3,46;Да;Бесплатный;CC;70;Женский;Женат;1;22845,1;Уходит
10,67;0;233,81;Нет;Бюджетный;CC;87;Женский;Женат;1;12935,2;Уходит
13,13;0;41,35;Да;Бюджетный;CH;34;Женский;Одинокий;1;51472,3;Остается
25,44;0;241,05;Да;Бюджетный;CC;34;Мужской;Женат;0;73834,9;Остается
25,01;0;68,52;Нет;Бюджетный;CC;97;Мужской;Женат;1;5723,09;Остается
25,46;0;43,91;Да;Бесплатный;Auto;46;Мужской;Женат;0;10689,4;Остается
5,84;0;31,92;Да;Бюджетный;CC;47;Женский;Одинокий;0;28891,2;Уходит
5,9;0;29,61;Да;Бесплатный;CC;83;Женский;Женат;1;75265,3;Уходит
2,54;0;52,65;Да;Бесплатный;CC;65;Женский;Женат;0;10391,1;Уходит
3,71;0,26;11,87;Нет;Бюджетный;CC;58;Женский;Женат;1;16350,3;Остается
0,84;0;30,13;Нет;Бюджетный;CH;80;Женский;Одинокий;1;31809,7;Уходит
21,86;0;78,81;Нет;Бюджетный;CH;32;Женский;Женат;1;22039;Остается
20,75;0;24,52;Нет;Бюджетный;CC;20;Мужской;Одинокий;2;68140,5;Остается
28,2;9,53;13,99;Нет;Бюджетный;Auto;28;Женский;Женат;2;63328,8;Уходит
12,93;0;207,6;Нет;Бесплатный;CC;46;Мужской;Женат;2;60459,6;Остается
15,08;0;108,44;Нет;Бесплатный;CC;50;Мужской;Женат;0;19231,2;Остается
2,7;0;9,12;Нет;Бесплатный;CC;62;Мужской;Одинокий;2;23715;Остается
25,52;0;102,53;Да;Бесплатный;CC;50;Мужской;Женат;0;73210,8;Остается
22,35;0;13,61;Нет;Бюджетный;CC;26;Женский;Одинокий;0;41340,6;Остается
0;0;1,18;Да;Бюджетный;CC;79;Мужской;Одинокий;2;89566,2;Уходит
7,11;0;19,5;Нет;Бюджетный;Auto;81;Мужской;Одинокий;0;67634,7;Остается
3,86;0;37,21;Нет;Бюджетный;Auto;74;Женский;Одинокий;1;42002;Уходит
26,99;0;33,72;Нет;Бюджетный;CC;23;Женский;Одинокий;1;76659,2;Остается
0,58;0;150,99;Да;Бесплатный;CC;27;Женский;Женат;2;53067,2;Остается
22,53;0;38,36;Нет;Бесплатный;CC;60;Женский;Женат;2;21380,9;Уходит
8,46;0;22,65;Нет;Бесплатный;CC;51;Женский;Одинокий;2;2638,11;Уходит
7,88;7,99;189,93;Нет;Бюджетный;CH;27;Женский;Женат;2;90672,6;Остается
4,51;0;16,36;Нет;Бюджетный;CC;83;Женский;Одинокий;1;78854,9;Уходит
14,11;0;54,55;Да;Бесплатный;CC;37;Женский;Одинокий;0;47732;Остается
3,97;0;169,07;Нет;Бюджетный;CC;40;Женский;Женат;2;91051;Уходит
1,56;9,03;15,18;Нет;Бюджетный;CC;53;Мужской;Женат;1;18672;Уходит
0,41;0;5,2;Да;Бесплатный;CH;23;Женский;Женат;0;35170,8;Уходит
13,35;0;8,77;Нет;Бесплатный;CH;55;Мужской;Одинокий;2;16938,5;Остается
4,3;0;7,16;Нет;Бюджетный;Auto;96;Мужской;Женат;1;2502,74;Остается
19,01;0;65,85;Да;Бюджетный;Auto;49;Женский;Одинокий;0;64727,5;Остается
10,27;1,67;29,64;Нет;Бесплатный;CC;20;Мужской;Женат;0;69444,5;Уходит
20,8;0;36,82;Нет;Бюджетный;CC;55;Женский;Женат;0;28528;Остается
26,7;0;9,46;Да;Бесплатный;CC;96;Мужской;Женат;1;8663,42;Остается
0;0;0,66;Нет;Бюджетный;CH;49;Женский;Женат;0;68828,4;Уходит
26,79;0;17,44;Нет;Бесплатный;CH;56;Женский;Женат;0;11268,3;Уходит
16,06;0;30,24;Нет;Бюджетный;CH;39;Мужской;Женат;1;89928,5;Остается
19,7;0;43,3;Да;Бесплатный;CC;78;Женский;Одинокий;0;29534,4;Уходит
12,89;0;53,82;Да;Бесплатный;Auto;66;Женский;Женат;2;67239,4;Уходит
9,19;0;34,26;Да;Бесплатный;Auto;71;Мужской;Женат;0;37113,6;Остается
5,36;0;27,14;Нет;Бюджетный;CC;23;Женский;Женат;1;22767;Уходит
0,18;0;6,51;Да;Бесплатный;CC;62;Женский;Женат;0;37121,7;Уходит
6,05;0;35,73;Нет;Бюджетный;Auto;74;Женский;Одинокий;2;60744,4;Остается
2,46;0;109,73;Нет;Бесплатный;Auto;23;Мужской;Женат;1;43457,9;Остается
0;0;1,65;Нет;Бесплатный;Auto;88;Женский;Женат;2;80326,6;Уходит
18,03;0;136,47;Нет;Бесплатный;Auto;81;Мужской;Женат;2;90478,6;Остается
26,68;0,67;11,05;Нет;Бесплатный;CC;67;Женский;Одинокий;1;96519,1;Уходит
29,04;0;8,28;Нет;Бюджетный;CC;56;Мужской;Женат;1;7330,68;Остается
0;0;2,98;Да;Бесплатный;CH;68;Мужской;Женат;0;14955,8;Уходит
23,55;3,19;108,28;Нет;Бесплатный;CC;47;Женский;Женат;2;54039,4;Уходит
25,89;0;5,87;Нет;Бесплатный;CC;50;Женский;Женат;2;38281,1;Уходит
21,83;0;69;Нет;Бесплатный;CC;66;Мужской;Одинокий;0;80025,3;Остается
0;0;4,76;Нет;Бесплатный;CC;27;Женский;Женат;0;50290,7;Уходит
19,43;0;91,79;Нет;Бесплатный;CC;63;Мужской;Одинокий;2;39753,3;Остается
9,09;0;11,39;Нет;Бесплатный;CC;93;Женский;Одинокий;1;31240,3;Остается
0;0;2,35;Да;Бесплатный;CC;28;Мужской;Женат;0;99563,1;Уходит
27,5;0;6,15;Да;Бюджетный;Auto;56;Женский;Женат;1;87302,6;Уходит
8,33;7,09;17,41;Нет;Бюджетный;CC;56;Мужской;Одинокий;1;92798,9;Остается
22,49;0;151,61;Да;Бесплатный;Auto;56;Мужской;Женат;2;85275;Остается
20,87;0,86;19,78;Нет;Бюджетный;CC;86;Мужской;Одинокий;1;94188,3;Остается
12,86;0,04;156,51;Да;Бюджетный;CC;18;Женский;Женат;0;13441,5;Остается
22,71;0;19,98;Да;Бесплатный;Auto;33;Женский;Одинокий;2;59573;Остается
24,6;0;76,64;Нет;Бюджетный;CC;95;Женский;Одинокий;2;7659,09;Уходит
0;0;2,34;Да;Бюджетный;CC;49;Женский;Женат;2;50290,7;Уходит
1,89;0;13,16;Нет;Бесплатный;CC;43;Женский;Одинокий;0;96854,3;Уходит
27,7;6,12;124,15;Нет;Бесплатный;CH;95;Мужской;Женат;0;60101,1;Остается
21,54;0;12,13;Да;Бесплатный;CC;26;Женский;Женат;1;68200;Остается
2,2;0;9,89;Да;Бюджетный;CC;97;Мужской;Одинокий;0;27498,1;Остается
0;0;2,64;Нет;Бюджетный;CC;82;Мужской;Женат;2;30271,4;Уходит
19,78;0;57,62;Да;Бесплатный;CC;73;Женский;Одинокий;0;23832;Остается
29,65;0;55,93;Нет;Бесплатный;CH;32;Женский;Женат;2;16705,6;Остается
4,02;0;13,64;Нет;Бесплатный;CC;64;Мужской;Женат;1;92298;Остается
21,32;0;7,55;Нет;Бесплатный;CC;30;Женский;Женат;2;16948,8;Остается
18,9;0;33,32;Нет;Бесплатный;CC;95;Мужской;Женат;0;585,79;Остается
0,38;0;28,66;Нет;Бесплатный;CC;72;Женский;Женат;0;78851,3;Уходит
7,27;0;9,43;Нет;Бесплатный;CH;94;Мужской;Одинокий;2;22685,3;Остается
18,12;0;21,01;Да;Бесплатный;Auto;30;Женский;Женат;0;61971,9;Остается
14,97;0;74,25;Да;Бесплатный;CC;33;Женский;Женат;2;90971,4;Остается
27,73;0;44,53;Да;Бесплатный;Auto;27;Женский;Одинокий;1;38458,6;Уходит
3,82;0;65,68;Нет;Бюджетный;CH;79;Мужской;Женат;2;73113,3;Остается
24,03;0;48,06;Да;Бесплатный;CC;84;Женский;Одинокий;2;32964,2;Остается
21,76;0;11,01;Нет;Бюджетный;CC;56;Мужской;Женат;2;79952,9;Остается
11,86;0;135,65;Нет;Бюджетный;Auto;20;Мужской;Женат;1;59632,9;Остается
8,48;0;28,84;Нет;Бюджетный;CH;72;Женский;Женат;1;90912,8;Уходит
0;0;4,32;Нет;Бесплатный;CH;90;Мужской;Одинокий;2;42504,3;Уходит
13,24;2,92;16,02;Да;Бесплатный;CC;83;Женский;Женат;2;85022,1;Уходит
23,13;0;23,33;Нет;Бюджетный;CC;22;Женский;Женат;1;25863,8;Уходит
7,89;0;21,73;Да;Бесплатный;CC;46;Мужской;Женат;0;93996,8;Остается
9,82;0;82,45;Да;Бюджетный;CC;60;Женский;Женат;1;40792,3;Остается
11,03;0;87,33;Да;Бюджетный;CC;62;Женский;Женат;1;63314,6;Уходит
13,23;0;26,88;Нет;Бесплатный;CH;70;Мужской;Женат;1;76837,4;Остается
29,5;0;13,24;Нет;Бесплатный;CC;67;Женский;Женат;2;98217,1;Остается
17,85;8,8;12,61;Нет;Бесплатный;CC;32;Мужской;Одинокий;1;63769,7;Уходит
8,76;0;112,64;Да;Бюджетный;CC;61;Мужской;Женат;1;85927,7;Остается
16,21;0;145,63;Нет;Бесплатный;CC;40;Женский;Одинокий;1;26756,6;Уходит
0,74;0;8,89;Да;Бесплатный;CH;44;Мужской;Одинокий;2;11861,4;Остается
21,67;6,07;133,32;Да;Бесплатный;CC;97;Мужской;Женат;2;27667,6;Уходит
0,42;7,36;208,2;Нет;Бюджетный;CC;87;Женский;Одинокий;0;59232,8;Уходит
17,41;0;6,32;Нет;Бесплатный;CC;20;Женский;Одинокий;2;43046,4;Остается
21,6;0;21,47;Да;Бюджетный;CH;28;Женский;Одинокий;2;39223,2;Уходит
24,93;9,13;12,8;Нет;Бесплатный;CC;71;Женский;Женат;2;80844,5;Уходит
15,29;0;52,28;Нет;Бюджетный;CC;44;Мужской;Женат;1;91008,7;Остается
26,47;0;13,95;Нет;Бюджетный;CC;34;Женский;Женат;2;24325,8;Остается
14,1;0;17,54;Да;Бесплатный;CH;94;Женский;Одинокий;1;51269,9;Уходит
0;0;0,62;Нет;Бесплатный;CC;84;Женский;Одинокий;0;77462;Уходит
16,8;0;268,96;Нет;Бюджетный;CC;47;Мужской;Одинокий;2;23511,4;Остается
12,33;2,46;47,59;Да;Бюджетный;CH;87;Женский;Одинокий;2;96025,5;Уходит
15,01;0;45,93;Нет;Бюджетный;Auto;95;Мужской;Женат;2;21213;Остается
9,56;0;150,24;Нет;Бюджетный;CC;65;Женский;Женат;0;58345,8;Уходит
21,49;0;32,74;Да;Бесплатный;CC;73;Женский;Женат;2;33607;Уходит
28,15;0;22,92;Нет;Бюджетный;CH;60;Женский;Женат;2;48874,7;Уходит
24,42;0;104,95;Нет;Бесплатный;CC;83;Мужской;Женат;2;85753,4;Остается
26,52;0;32,2;Да;Бюджетный;CC;97;Мужской;Женат;2;75004,5;Остается
21,12;0;5,26;Нет;Бесплатный;CH;66;Женский;Одинокий;2;43654,4;Остается
3,33;0;40,64;Нет;Бюджетный;Auto;22;Женский;Женат;1;91390,6;Остается
16,32;0;26,29;Нет;Бюджетный;CH;37;Мужской;Женат;0;43235,5;Остается
17,38;0;90,58;Да;Бесплатный;CH;31;Мужской;Одинокий;0;6165,64;Остается
2,95;0,26;77,24;Нет;Бесплатный;CH;48;Мужской;Одинокий;2;39428,2;Остается
25,1;0;111,59;Нет;Бесплатный;CC;46;Женский;Женат;1;51014;Уходит
0,44;0;122,38;Нет;Бесплатный;Auto;74;Мужской;Одинокий;1;94449,5;Остается
0;0;0,98;Нет;Бесплатный;CC;22;Женский;Одинокий;2;50290,7;Уходит
25,46;0;43,91;Да;Бесплатный;Auto;46;Мужской;Женат;0;10689,4;Остается
12,86;0,04;156,51;Да;Бюджетный;CC;18;Женский;Женат;0;13441,5;Остается
8,78;0;120,53;Нет;Бесплатный;CC;44;Женский;Одинокий;0;21038,9;Уходит
14,44;0;35,21;Нет;Бесплатный;CC;34;Женский;Одинокий;2;76578,7;Остается
12,01;0;62,23;Нет;Бюджетный;CH;67;Мужской;Одинокий;0;9448,62;Остается
19,65;0;146,41;Нет;Бюджетный;CC;80;Женский;Женат;2;83890,7;Остается
0;0;3,98;Да;Бюджетный;CC;88;Мужской;Женат;2;81710;Уходит
5,67;0;103,8;Нет;Бесплатный;CC;87;Женский;Женат;1;50290,7;Уходит
14,77;0;30,42;Нет;Бесплатный;CH;86;Мужской;Женат;0;92167,3;Остается
0;0;2,42;Нет;Бесплатный;CC;18;Мужской;Женат;2;53589,8;Уходит
0;0;1,65;Нет;Бесплатный;Auto;88;Женский;Женат;2;80326,6;Уходит
5,23;0;28,4;Нет;Бюджетный;CC;62;Мужской;Женат;1;57974,8;Остается
25,65;0,81;81,74;Да;Бесплатный;CH;69;Женский;Женат;0;49188,9;Уходит
0;0;0,72;Нет;Бюджетный;CC;94;Женский;Женат;1;35940,6;Уходит
